Gen Index, Gen Bus, Upper Bound,1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
1, 30, 153.18, 0.0,0.0,-58.0,-58.0,-58.0,94.0,153.0,-56.0,-32.0,-56.0 
2, 31, 429.8039999999999, 0.0,0.0,0.0,0.0,0.0,0.0,123.0,163.0,178.0,351.0 
3, 32, 446.72200000000004, 0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-109.0,-127.0,88.0 
4, 33, 548.208, -0.0,0.0,0.0,0.0,-83.0,-92.0,-166.0,-176.0,-164.0,262.0 
5, 34, 611.495, -0.0,0.0,0.0,0.0,0.0,9.0,-6.0,-40.0,-44.0,260.0 
6, 35, 593.788, 0.0,0.0,0.0,-0.0,0.0,0.0,-33.0,-41.0,-40.0,1.0 
7, 36, 568.372, 0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-34.0,-9.0,-23.0 
8, 37, 443.468, 0.0,0.0,0.0,0.0,0.0,-216.0,-216.0,-216.0,-216.0,189.0 
9, 38, 834.775, 0.0,0.0,-0.0,-0.0,0.0,0.0,-223.0,-245.0,-277.0,15.0 
10, 39, 574.85, 0.0,81.0,-7.0,-12.0,-6.0,83.0,-168.0,91.0,76.0,33.0 
