Branch Index, From/To, To/From, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
(1, 1, 2), 0.0,0.0,-48.0,-159.0,-44.0,-42.0,-25.0,-45.0,-28.0,-20.0 
(1, 2, 1), 0.0,0.0,-18.0,86.0,-33.0,-34.0,-43.0,-23.0,-46.0,-45.0 
(2, 1, 39), 0.0,0.0,48.0,159.0,44.0,42.0,25.0,45.0,28.0,20.0 
(2, 39, 1), 0.0,0.0,-117.0,-230.0,-125.0,-121.0,-95.0,-114.0,-105.0,-88.0 
(3, 2, 3), 0.0,0.0,0.0,0.0,0.0,-14.0,-11.0,-11.0,-13.0,-25.0 
(3, 3, 2), 0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,-14.0,-14.0,2.0 
(4, 2, 25), 0.0,0.0,0.0,0.0,98.0,134.0,168.0,154.0,150.0,140.0 
(4, 25, 2), 0.0,0.0,0.0,0.0,-114.0,-150.0,-183.0,-169.0,-166.0,-154.0 
(5, 3, 4), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(5, 4, 3), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(6, 3, 18), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.0 
(6, 18, 3), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0 
(7, 4, 5), 0.0,0.0,0.0,0.0,-29.0,-76.0,-78.0,-79.0,-77.0,-80.0 
(7, 5, 4), 0.0,0.0,0.0,0.0,17.0,61.0,64.0,65.0,63.0,66.0 
(8, 4, 14), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(8, 14, 4), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(9, 5, 6), 0.0,0.0,0.0,0.0,-17.0,6.0,-102.0,-83.0,16.0,-45.0 
(9, 6, 5), 0.0,0.0,0.0,0.0,13.0,-11.0,97.0,79.0,-21.0,40.0 
(10, 5, 8), 0.0,0.0,0.0,0.0,0.0,153.0,254.0,234.0,140.0,191.0 
(10, 8, 5), 0.0,0.0,0.0,0.0,0.0,-169.0,-269.0,-249.0,-155.0,-206.0 
(11, 6, 7), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(11, 7, 6), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(12, 6, 11), 0.0,0.0,0.0,0.0,-13.0,57.0,-24.0,-2.0,75.0,61.0 
