Gen Index, Gen Bus,1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0
18, 78, 0.0,0.0,0.0,0.0,1206.0,2412.0,3617.0,4823.0,6029.0,7235.0,8441.0,9646.0,10852.0,12058.0,13264.0,13746.0,13746.0,13746.0,13746.0,13746.0 
1, 3, -21.0,-21.0,-21.0,0.0,122.0,244.0,365.0,487.0,609.0,731.0,853.0,974.0,1096.0,1218.0,1340.0,1389.0,1389.0,1389.0,1389.0,1389.0 
2, 5, -20.0,-20.0,-20.0,0.0,124.0,248.0,372.0,496.0,620.0,744.0,868.0,992.0,1116.0,1240.0,1364.0,1414.0,1414.0,1414.0,1414.0,1414.0 
16, 69, -42.0,-42.0,-42.0,0.0,235.0,470.0,706.0,941.0,1176.0,1411.0,1646.0,1882.0,2117.0,2352.0,2587.0,2681.0,2681.0,2681.0,2681.0,2681.0 
11, 39, 0.0,0.0,0.0,0.0,125.0,250.0,375.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0 
21, 115, -12.0,-12.0,-12.0,0.0,75.0,149.0,224.0,298.0,373.0,448.0,522.0,597.0,671.0,746.0,821.0,850.0,850.0,850.0,850.0,850.0 
7, 17, -31.0,-31.0,-31.0,0.0,171.0,342.0,514.0,685.0,856.0,1027.0,1198.0,1370.0,1541.0,1712.0,1883.0,1951.0,1951.0,1951.0,1951.0,1951.0 
26, 147, 0.0,0.0,0.0,0.0,283.0,566.0,848.0,1131.0,1414.0,1696.0,1979.0,2262.0,2545.0,2828.0,3110.0,3224.0,3224.0,3224.0,3224.0,3224.0 
25, 143, -45.0,-45.0,-45.0,0.0,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0,2750.0,2850.0,2850.0,2850.0,2850.0,2850.0 
10, 35, -33.0,0.0,180.0,361.0,542.0,722.0,902.0,1083.0,1264.0,1444.0,1624.0,1805.0,1986.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0,2058.0 
9, 34, 0.0,0.0,0.0,0.0,558.0,1116.0,1675.0,2233.0,2791.0,3349.0,3907.0,4466.0,5024.0,5582.0,6140.0,6363.0,6363.0,6363.0,6363.0,6363.0 
29, 161, -12.0,-12.0,-12.0,0.0,69.0,139.0,208.0,277.0,347.0,416.0,485.0,555.0,624.0,693.0,763.0,790.0,790.0,790.0,790.0,790.0 
19, 102, -25.0,-25.0,-25.0,0.0,140.0,281.0,421.0,562.0,702.0,842.0,983.0,1123.0,1264.0,1404.0,1544.0,1601.0,1601.0,1601.0,1601.0,1601.0 
17, 76, 0.0,0.0,0.0,0.0,877.0,1754.0,2630.0,3507.0,4384.0,5261.0,6138.0,7014.0,7891.0,8768.0,9645.0,9996.0,9996.0,9996.0,9996.0,9996.0 
8, 29, -158.0,-158.0,-158.0,0.0,882.0,1763.0,2645.0,3526.0,4408.0,5289.0,6170.0,7052.0,7933.0,8815.0,9696.0,10049.0,10049.0,10049.0,10049.0,10049.0 
22, 117, -118.0,-118.0,-118.0,0.0,659.0,1319.0,1978.0,2638.0,3297.0,3956.0,4616.0,5275.0,5935.0,6594.0,7253.0,7517.0,7517.0,7517.0,7517.0,7517.0 
6, 14, -46.0,-46.0,-46.0,0.0,260.0,519.0,779.0,1039.0,1298.0,1558.0,1818.0,2078.0,2337.0,2597.0,2857.0,2961.0,2961.0,2961.0,2961.0,2961.0 
24, 139, -163.0,-163.0,-163.0,0.0,906.0,1812.0,2718.0,3624.0,4530.0,5436.0,6341.0,7247.0,8153.0,9059.0,9965.0,10327.0,10327.0,10327.0,10327.0,10327.0 
4, 10, -45.0,-45.0,-45.0,0.0,250.0,500.0,750.0,1000.0,1250.0,1500.0,1750.0,2000.0,2250.0,2500.0,2750.0,2850.0,2850.0,2850.0,2850.0,2850.0 
3, 8, -37.0,-37.0,-37.0,0.0,205.0,410.0,614.0,819.0,1024.0,1229.0,1434.0,1638.0,1843.0,2048.0,2253.0,2335.0,2335.0,2335.0,2335.0,2335.0 
28, 158, -33.0,-33.0,-33.0,0.0,186.0,372.0,557.0,743.0,929.0,1114.0,1300.0,1486.0,1672.0,1858.0,2043.0,2118.0,2118.0,2118.0,2118.0,2118.0 
5, 12, 0.0,0.0,0.0,0.0,295.0,590.0,885.0,1180.0,1475.0,1770.0,2065.0,2360.0,2655.0,2950.0,3245.0,3363.0,3363.0,3363.0,3363.0,3363.0 
20, 111, -30.0,-30.0,-30.0,0.0,167.0,333.0,500.0,667.0,834.0,1000.0,1167.0,1334.0,1500.0,1667.0,1834.0,1900.0,1900.0,1900.0,1900.0,1900.0 
23, 137, -31.0,-31.0,-31.0,0.0,175.0,351.0,526.0,701.0,876.0,1052.0,1227.0,1402.0,1578.0,1753.0,1928.0,1999.0,1999.0,1999.0,1999.0,1999.0 
13, 44, -30.0,-30.0,-30.0,0.0,165.0,330.0,496.0,661.0,826.0,991.0,1156.0,1322.0,1487.0,1652.0,1817.0,1883.0,1883.0,1883.0,1883.0,1883.0 
31, 181, -30.0,-30.0,-30.0,0.0,167.0,333.0,500.0,667.0,834.0,1000.0,1167.0,1334.0,1500.0,1667.0,1834.0,1900.0,1900.0,1900.0,1900.0,1900.0 
14, 46, -3.0,-3.0,-3.0,0.0,9.0,19.0,28.0,38.0,47.0,56.0,66.0,75.0,85.0,94.0,103.0,107.0,107.0,107.0,107.0,107.0 
27, 148, -37.0,-37.0,-37.0,0.0,208.0,417.0,625.0,833.0,1042.0,1250.0,1458.0,1667.0,1875.0,2083.0,2292.0,2375.0,2375.0,2375.0,2375.0,2375.0 
15, 64, -72.0,-72.0,-72.0,0.0,403.0,805.0,1208.0,1610.0,2012.0,2415.0,2817.0,3220.0,3622.0,4025.0,4427.0,4588.0,4588.0,4588.0,4588.0,4588.0 
12, 42, -9.0,-9.0,-9.0,0.0,45.0,90.0,135.0,180.0,225.0,270.0,315.0,360.0,405.0,450.0,495.0,513.0,513.0,513.0,513.0,513.0 
30, 180, -30.0,-30.0,-30.0,0.0,167.0,333.0,500.0,667.0,834.0,1000.0,1167.0,1334.0,1500.0,1667.0,1834.0,1900.0,1900.0,1900.0,1900.0,1900.0 
