Branch Index, From/To, To/From, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
(1, 1, 2), 0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0 
(1, 2, 1), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(2, 1, 39), 0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0 
(2, 39, 1), 0.0,-69.0,-69.0,-68.0,-69.0,-68.0,-71.0,-71.0,-69.0,-82.0 
(3, 2, 3), 0.0,0.0,-52.0,11.0,-35.0,-78.0,-146.0,-33.0,-26.0,86.0 
(3, 3, 2), 0.0,0.0,25.0,-37.0,6.0,50.0,119.0,5.0,-2.0,-109.0 
(4, 2, 25), 0.0,0.0,0.0,0.0,184.0,183.0,236.0,176.0,175.0,-92.0 
(4, 25, 2), 0.0,0.0,0.0,0.0,-199.0,-198.0,-251.0,-192.0,-191.0,77.0 
(5, 3, 4), 0.0,0.0,-25.0,37.0,-6.0,-17.0,-62.0,30.0,37.0,-48.0 
(5, 4, 3), 0.0,0.0,1.0,-59.0,-18.0,-7.0,38.0,-54.0,-61.0,28.0 
(6, 3, 18), 0.0,0.0,-0.0,-0.0,-0.0,-33.0,-57.0,-36.0,-35.0,-92.0 
(6, 18, 3), 0.0,0.0,0.0,0.0,0.0,9.0,34.0,12.0,12.0,73.0 
(7, 4, 5), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(7, 5, 4), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(8, 4, 14), -92.0,-76.0,-77.0,-25.0,-55.0,-67.0,-114.0,-20.0,-13.0,-121.0 
(8, 14, 4), 80.0,61.0,62.0,11.0,40.0,51.0,99.0,6.0,-1.0,108.0 
(9, 5, 6), 0.0,0.0,0.0,0.0,206.0,206.0,210.0,211.0,211.0,199.0 
(9, 6, 5), 0.0,0.0,0.0,0.0,-211.0,-211.0,-215.0,-215.0,-215.0,-204.0 
(10, 5, 8), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(10, 8, 5), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(11, 6, 7), 0.0,48.0,47.0,144.0,558.0,567.0,521.0,520.0,538.0,404.0 
(11, 7, 6), 0.0,-60.0,-59.0,-155.0,-569.0,-578.0,-532.0,-531.0,-549.0,-415.0 
(12, 6, 11), 0.0,-48.0,-47.0,-144.0,-347.0,-356.0,-156.0,-158.0,-175.0,47.0 
(12, 11, 6), 0.0,33.0,32.0,131.0,333.0,342.0,141.0,143.0,160.0,-60.0 
(13, 7, 8), 0.0,60.0,59.0,-43.0,107.0,116.0,70.0,69.0,87.0,-62.0 
(13, 8, 7), 0.0,-68.0,-67.0,36.0,-114.0,-123.0,-77.0,-77.0,-94.0,55.0 
(14, 8, 9), 0.0,68.0,67.0,-36.0,-35.0,-26.0,-73.0,-73.0,-55.0,-205.0 
(14, 9, 8), -42.0,-107.0,-106.0,2.0,0.0,-8.0,37.0,37.0,20.0,168.0 
(15, 9, 39), 42.0,107.0,106.0,-2.0,-0.0,8.0,-37.0,-37.0,-20.0,-168.0 
