Branch Index, From/To, To/From, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
(1, 1, 2), 0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0 
(1, 2, 1), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(2, 1, 39), 0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0 
(2, 39, 1), -0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0 
(3, 2, 3), 0.0,0.0,-15.0,0.0,150.0,250.0,908.0,524.0,495.0,728.0 
(3, 3, 2), 0.0,0.0,15.0,-0.0,-150.0,-250.0,-908.0,-524.0,-495.0,-728.0 
(4, 2, 25), 0.0,0.0,0.0,-0.0,100.0,-0.0,-658.0,-274.0,-245.0,-478.0 
(4, 25, 2), 0.0,0.0,0.0,0.0,-100.0,0.0,658.0,274.0,245.0,478.0 
(5, 3, 4), 0.0,0.0,-15.0,-0.0,150.0,223.0,711.0,-288.0,-348.0,241.0 
(5, 4, 3), 0.0,0.0,15.0,0.0,-150.0,-223.0,-711.0,288.0,348.0,-241.0 
(6, 3, 18), 0.0,0.0,-0.0,0.0,-0.0,28.0,197.0,212.0,243.0,-113.0 
(6, 18, 3), 0.0,0.0,0.0,0.0,0.0,-28.0,-197.0,-212.0,-243.0,113.0 
(7, 4, 5), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(7, 5, 4), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(8, 4, 14), 0.0,0.0,-15.0,-0.0,150.0,223.0,309.0,-738.0,-798.0,-209.0 
(8, 14, 4), 0.0,-0.0,15.0,-0.0,-150.0,-223.0,-309.0,738.0,798.0,209.0 
(9, 5, 6), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(9, 6, 5), 0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0 
(10, 5, 8), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(10, 8, 5), 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
(11, 6, 7), 0.0,0.0,-62.0,-125.0,-187.0,-250.0,906.0,906.0,906.0,906.0 
(11, 7, 6), 0.0,-0.0,63.0,125.0,187.0,250.0,-906.0,-906.0,-906.0,-906.0 
(12, 6, 11), 0.0,-0.0,62.0,125.0,188.0,250.0,-1076.0,-986.0,-796.0,-606.0 
(12, 11, 6), 0.0,0.0,-62.0,-125.0,-188.0,-250.0,1076.0,986.0,796.0,606.0 
(13, 7, 8), 0.0,0.0,-63.0,-125.0,-187.0,-250.0,672.0,672.0,672.0,672.0 
(13, 8, 7), 0.0,0.0,63.0,125.0,187.0,250.0,-672.0,-672.0,-672.0,-672.0 
(14, 8, 9), 0.0,-0.0,-63.0,-125.0,-187.0,-250.0,150.0,150.0,150.0,150.0 
(14, 9, 8), 0.0,0.0,63.0,125.0,188.0,250.0,-150.0,-150.0,-150.0,-150.0 
(15, 9, 39), -0.0,-0.0,-63.0,-125.0,-188.0,-250.0,150.0,150.0,150.0,150.0 
(15, 39, 9), 0.0,0.0,63.0,125.0,188.0,250.0,-150.0,-150.0,-150.0,-150.0 
