Bus Index,1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
1, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
2, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
3, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
4, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
5, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
6, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
7, -0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
8, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
9, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
10, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
11, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
12, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
13, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
14, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
15, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
16, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
17, 0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
18, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
19, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
20, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
21, 0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
22, 0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0 
23, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
24, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
25, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
26, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
27, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
28, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
29, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
30, 0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
31, 0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0 
32, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
33, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
34, 0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0 
35, 0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0 
36, 0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0 
37, 0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0 
38, 0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0 
39, 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0 
