Load Index, Bus Index, Nominal Value,1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
1, 3, 250.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0 
2, 4, 184.0, 182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,184.0 
3, 7, 840.0, 0.0,0.0,0.0,198.0,462.0,462.0,462.0,462.0,462.0,476.0 
4, 8, 176.0, 0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0 
5, 12, 30.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0 
6, 15, 153.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0 
7, 16, 323.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0 
8, 18, 30.0, 0.0,0.0,12.0,12.0,15.0,25.0,25.0,25.0,25.0,30.0 
9, 20, 103.0, 25.0,62.0,62.0,62.0,103.0,103.0,103.0,103.0,103.0,103.0 
10, 21, 114.99999999999999, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0 
11, 23, 84.6, 33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,85.0 
12, 24, -92.2, 0.0,0.0,0.0,-22.0,-22.0,-22.0,-22.0,-47.0,-47.0,-47.0 
13, 25, 47.2, 0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0 
14, 26, 17.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0 
15, 27, 75.5, 0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,75.0 
16, 28, 27.6, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0 
17, 29, 126.9, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0 
18, 31, 40.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
19, 39, 250.0, 0.0,116.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0 
