Load Index, Bus Index, Nominal Value,1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0
1, 3, 250.0, 0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,250.0 
2, 4, 184.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0 
3, 7, 840.0, 0.0,0.0,0.0,0.0,467.0,517.0,517.0,517.0,517.0,840.0 
4, 8, 176.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0 
5, 12, 30.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0 
6, 15, 153.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
7, 16, 323.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
8, 18, 30.0, 0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,30.0 
9, 20, 103.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0 
10, 21, 114.99999999999999, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
11, 23, 84.6, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0 
12, 24, -92.2, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-92.0,-92.0 
13, 25, 47.2, 0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0 
14, 26, 17.0, 0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0 
15, 27, 75.5, 0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0 
16, 28, 27.6, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0 
17, 29, 126.9, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0 
18, 31, 40.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
19, 39, 250.0, 5.0,5.0,54.0,165.0,165.0,165.0,177.0,177.0,250.0,250.0 
